ID2,ID1,Flag,SITENAME,LONDD,LATDD,tjan,tfeb,tmar,tapr,tmay,tjun,tjul,taug,tsep,toct,tnov,tdec,pjan,pfeb,pmar,papr,pmay,pjun,pjul,paug,psep,poct,pnov,pdec,sjan,sfeb,smar,sapr,smay,sjun,sjul,saug,ssep,soct,snov,sdec,tave,tmax,tmin,gdd0,gdd5,chill,mtco,mtwa,mipt,aaetpt,apetpt,miptev,aaetptev,apetptev,miptdc,aaetptdc,apetptdc,totsnopt,annp,pjanpann,pjulpann,tmam,tjja,tson,tdjf,pmam,pjja,pson,pdjf,smam,sjja,sson,sdjf
1993,2111,,Green WD,-90.38,43.58,-10.3,-7.4,-0.4,7.5,13.8,18.8,21.4,19.9,15.1,9.2,1.1,-7.1,21,23,47,79,88,101,107,105,99,60,48,31,52.7,61.5,57,57,63.2,64.9,66.9,65.6,57.2,55.8,41.9,43.3,6.8,40.5,-38.8,3247.7,2108.7,156,-10.3,21.4,0.8514,691.4909,812.1561,0.846,654.2017,773.2464,0.8437,590.0816,699.4161,138.4776,809,0.026,0.1323,6.966666666666666,20.033333333333335,8.466666666666667,-5.433333333333334,71.33333333333333,104.33333333333333,69,33.333333333333336,59.06666666666666,65.8,51.63333333333333,45.96666666666666
1994,2112,,English River,-90.5,43.4,-10.3,-7.2,-0.1,7.8,14.2,19.2,21.8,20.2,15.4,9.4,1.2,-7.1,20,22,46,79,90,104,109,107,98,59,46,29,53.4,63,58.2,58.1,64.2,65.5,67.6,66.7,58.4,57.5,43.3,44.3,7.041666666666668,40.3,-38.1,3324.2,2177.2,154,-10.3,21.8,0.8263,683.6486,827.3763,0.8201,647.387,789.4047,0.8193,585.629,714.7766,130.0523,809,0.0247,0.1347,7.3,20.4,8.666666666666666,-5.4,71.66666666666667,106.66666666666667,67.66666666666667,31.666666666666668,60.166666666666664,66.6,53.06666666666666,47
1995,2113,,Dickey Valley,-90.58,42.62,-9.3,-6.1,0.9,8.6,14.9,19.9,22.4,21.1,16.4,10.3,2.1,-6.1,25,28,61,84,99,109,105,114,105,64,58,39,53.2,65.4,60,60.1,68.1,68.4,69.3,70.1,61.6,61.4,46.3,46.3,7.925,39.8,-34.8,3531.1,2349.2,147,-9.3,22.4,0.8832,771.3673,873.3676,0.8781,734.5138,836.514,0.8745,665.924,761.4657,153.3699,891,0.0281,0.1178,8.133333333333333,21.133333333333333,9.6,-4.433333333333334,81.33333333333333,109.33333333333333,75.66666666666667,40.666666666666664,62.73333333333333,69.26666666666667,56.43333333333334,48.6
1996,2114,,Tennyson,-90.67,42.65,-9.3,-6.1,0.9,8.6,14.9,20.1,22.5,21.1,16.5,10.3,2.1,-6.1,25,27,60,84,99,108,104,113,103,64,57,38,53.3,65.8,60.3,60.3,68.2,68.4,69.3,70.1,61.5,61.5,46.4,46.4,7.958333333333333,39.9,-35,3543.4,2361.4,147,-9.3,22.5,0.8576,750.0172,874.5173,0.8514,713.1619,837.6621,0.8502,648.312,762.5392,150.3273,882,0.0283,0.1179,8.133333333333333,21.233333333333334,9.633333333333335,-4.433333333333334,81,108.33333333333333,74.66666666666667,40,62.93333333333334,69.26666666666667,56.46666666666667,48.7
1997,2115,,Platte Valley,-90.47,42.72,-9,-6.1,0.8,8.3,14.5,19.6,22.2,20.8,16.2,10.1,2.1,-5.8,27,28,58,83,92,107,104,110,101,64,58,40,52.5,63.8,58.7,58.7,66.7,67.7,68.4,68.8,60.5,59.7,44.9,45.1,7.808333333333333,39.5,-34.4,3471.6,2292.5,148,-9,22.2,0.8885,763.7258,859.5383,0.8836,727.1147,822.9272,0.877,655.2054,747.1052,155.3887,872,0.031,0.1193,7.866666666666667,20.866666666666664,9.466666666666667,-4.233333333333333,77.66666666666667,107,74.33333333333333,41.666666666666664,61.366666666666674,68.3,55.03333333333333,47.5
1998,2116,,Hokah,-91.47,43.75,-9.8,-6.8,0.3,8.5,14.9,19.9,22.5,21.2,16.2,10.1,1.9,-6.6,25,24,50,77,86,98,99,102,94,57,47,33,53.6,63.9,58.1,58.4,63.3,64.2,66.9,65.3,56.7,56.8,41.7,42.9,7.691666666666667,39.9,-38.3,3506.7,2337.9,150,-9.8,22.5,0.8523,709.349,832.2737,0.8455,672.8688,795.7935,0.8462,613.4846,725.009,136.9348,792,0.0316,0.125,7.9,21.2,9.4,-4.833333333333333,71,99.66666666666667,66,35,59.93333333333334,65.46666666666668,51.73333333333333,46.06666666666666
1999,2117,,Hollndal,-89.88,42.88,-9.4,-6.6,0.3,7.7,14,19.1,21.7,20.2,15.5,9.4,1.7,-6.2,27,28,54,82,86,109,106,105,96,63,54,40,51.1,57.8,54.8,55.3,62.4,65.7,66.9,65.7,58.7,55.5,41.7,42.3,7.283333333333334,39.7,-34.7,3328.6,2168.7,153,-9.4,21.7,0.8766,724.0667,826.0411,0.8708,687.5009,789.4752,0.8702,619.7881,712.2252,158.1454,850,0.0318,0.1247,7.333333333333333,20.333333333333332,8.866666666666665,-4.633333333333334,74,106.66666666666667,71,40.333333333333336,57.5,66.1,51.96666666666667,45.03333333333333
2000,2118,,Harrison,-90.55,42.7,-9.2,-6.2,0.8,8.4,14.7,19.8,22.3,21,16.3,10.1,2,-6.1,25,27,58,83,96,109,105,112,102,64,57,38,53,64.8,59.5,59.6,67.4,68,68.9,69.5,61.1,60.7,45.7,45.8,7.825,39.7,-34.8,3496.6,2319,149,-9.2,22.3,0.8654,749.5245,866.1069,0.8594,712.5767,829.1591,0.8572,644.8854,752.3497,150.7682,876,0.0285,0.1199,7.966666666666666,21.033333333333335,9.466666666666667,-4.433333333333333,79,108.66666666666667,74.33333333333333,40,62.166666666666664,68.8,55.833333333333336,48.166666666666664
2001,2119,,Arena8,-89.92,43.1,-9.7,-6.8,0.1,7.7,14,19.2,21.7,20.2,15.4,9.4,1.5,-6.5,25,26,52,81,86,108,107,105,96,61,52,36,51.5,58.3,55.2,55.6,62.4,65.4,66.9,65.7,58.4,55.2,41.6,42.5,7.1833333333333345,39.8,-35.6,3321.1,2167.4,154,-9.7,21.7,0.8753,719.975,822.5548,0.8694,682.9518,785.5315,0.8686,616.3224,709.5638,150.4071,835,0.0299,0.1281,7.266666666666667,20.366666666666664,8.766666666666667,-4.9,73,106.66666666666667,69.66666666666667,37.666666666666664,57.73333333333334,66,51.73333333333333,45.2
2002,2120,,Arena16,-89.92,43.08,-9.6,-6.7,0.1,7.7,14,19.2,21.7,20.2,15.5,9.4,1.6,-6.4,25,27,52,81,86,107,106,105,96,61,52,37,51.4,58.2,55.2,55.5,62.3,65.4,66.9,65.6,58.4,55.2,41.6,42.5,7.225,39.7,-35.4,3326.2,2170.9,154,-9.6,21.7,0.8577,705.8804,822.9769,0.851,668.684,785.7457,0.8551,606.7767,709.6379,151.8377,835,0.0299,0.1269,7.266666666666667,20.366666666666664,8.833333333333334,-4.8,73,106,69.66666666666667,38,57.666666666666664,65.96666666666667,51.73333333333333,45.166666666666664
2003,2121,,Mazomani,-89.78,43.17,-8.9,-6.4,0.2,7.6,13.7,18.9,21.6,20.1,15.5,9.6,2,-5.7,29,29,54,81,80,99,99,100,94,62,57,41,50.3,56.2,53.5,53.8,61,65.1,66.5,64.6,57.4,53.2,40,41,7.35,39.9,-34.6,3315.5,2151.8,152,-8.9,21.6,0.8674,706.3773,814.3644,0.8614,670.8995,778.8865,0.8576,603.1812,703.3211,162.0096,825,0.0352,0.12,7.166666666666667,20.2,9.033333333333333,-4.2,71.66666666666667,99.33333333333333,71,42.333333333333336,56.1,65.4,50.2,43.76666666666667
2004,2122,,Vermnt29,-89.8,43.03,-9.6,-6.8,0.1,7.7,13.9,19.1,21.7,20.1,15.4,9.3,1.5,-6.5,26,27,53,81,86,108,107,105,95,62,53,38,51.1,57.1,54.4,55,61.7,65.2,66.6,65.2,58.3,54.6,41.2,42,7.158333333333335,40,-35.5,3308.9,2155.5,154,-9.6,21.7,0.8828,723.2863,819.3041,0.8773,686.2835,782.3014,0.879,621.1481,706.629,155.6169,841,0.0309,0.1272,7.233333333333333,20.3,8.733333333333334,-4.866666666666666,73.33333333333333,106.66666666666667,70,39,57.03333333333334,65.66666666666667,51.366666666666674,44.76666666666667
2005,2123,,Vermnt18,-89.83,43.08,-9.7,-6.8,0.1,7.7,13.9,19.1,21.7,20.1,15.4,9.3,1.4,-6.5,25,27,53,81,86,107,107,105,95,62,52,37,51.3,57.4,54.7,55.1,61.8,65.2,66.7,65.3,58.3,54.7,41.2,42.1,7.141666666666667,39.9,-35.6,3306.9,2155,154,-9.7,21.7,0.8809,721.6402,819.2443,0.8752,684.7423,782.3464,0.8774,620.0572,706.7331,153.7077,837,0.0299,0.1278,7.233333333333333,20.3,8.7,-4.933333333333333,73.33333333333333,106.33333333333333,69.66666666666667,38,57.2,65.73333333333333,51.4,44.866666666666674
2006,2124,,Brighm35,-89.87,43.03,-9.7,-6.8,0.1,7.7,14,19.1,21.7,20.2,15.4,9.4,1.5,-6.5,25,27,53,81,86,109,107,106,96,62,52,37,51.4,57.9,54.9,55.4,62.2,65.4,66.8,65.5,58.5,55.2,41.6,42.4,7.175,39.8,-35.5,3318,2164.3,154,-9.7,21.7,0.8864,728.7909,822.2335,0.881,691.6874,785.1302,0.8803,624.2325,709.1277,153.1038,841,0.0297,0.1272,7.266666666666667,20.333333333333332,8.766666666666667,-4.9,73.33333333333333,107.33333333333333,70,38,57.5,65.9,51.76666666666667,45.13333333333333
2007,2125,,Arena15,-89.88,43.08,-9.7,-6.8,0.1,7.7,14,19.1,21.7,20.2,15.4,9.4,1.5,-6.5,25,27,52,81,86,107,107,105,96,62,52,37,51.4,57.9,54.9,55.3,62.1,65.3,66.8,65.5,58.4,55,41.4,42.3,7.175,39.8,-35.5,3318,2164.3,154,-9.7,21.7,0.8612,707.2645,821.2427,0.8547,670.2917,784.254,0.858,607.8281,708.4205,152.4597,837,0.0299,0.1278,7.266666666666667,20.333333333333332,8.766666666666667,-4.9,73,106.33333333333333,70,38,57.43333333333333,65.86666666666666,51.6,45.03333333333333
2008,2126,,Brighm25,-89.87,43.05,-9.7,-6.8,0.1,7.7,14,19.1,21.7,20.2,15.4,9.4,1.5,-6.5,25,27,53,81,86,108,107,105,96,62,52,37,51.4,57.8,54.9,55.4,62.1,65.3,66.8,65.5,58.4,55.1,41.5,42.3,7.175,39.8,-35.5,3318,2164.3,154,-9.7,21.7,0.8845,726.7715,821.6638,0.8791,689.7303,784.6226,0.8781,622.3166,708.6937,153.1038,839,0.0298,0.1275,7.266666666666667,20.333333333333332,8.766666666666667,-4.9,73.33333333333333,106.66666666666667,70,38,57.46666666666667,65.86666666666666,51.666666666666664,45.06666666666666
2009,2127,,Brighm24,-89.85,43.07,-9.7,-6.8,0.1,7.7,14,19.1,21.7,20.1,15.4,9.3,1.5,-6.5,25,27,53,81,86,108,107,105,95,62,52,37,51.3,57.6,54.8,55.2,62,65.2,66.7,65.4,58.3,54.8,41.3,42.2,7.158333333333334,39.9,-35.5,3311.9,2158.5,154,-9.7,21.7,0.885,725.8767,820.2075,0.8796,688.9213,783.2522,0.8788,621.7158,707.4813,153.1575,838,0.0298,0.1277,7.266666666666667,20.3,8.733333333333334,-4.9,73.33333333333333,106.66666666666667,69.66666666666667,38,57.333333333333336,65.76666666666667,51.46666666666666,44.93333333333334
2010,2128,,Hillsbor,-90.38,43.72,-9.9,-7.2,-0.3,7.4,13.5,18.6,21.2,19.8,15.1,9.2,1.3,-6.8,24,25,49,79,86,96,102,102,100,60,52,34,51.8,60.5,55.9,56,62.6,64.5,66.5,64.9,56.2,54.2,40.6,42.1,6.825,40.5,-38.5,3225.4,2082.8,156,-9.9,21.2,0.8446,679.2095,804.1752,0.837,641.6459,766.6118,0.8341,577.3857,692.2212,148.4762,809,0.0297,0.1261,6.866666666666667,19.866666666666664,8.533333333333333,-5.133333333333334,71.33333333333333,100,70.66666666666667,36.666666666666664,58.166666666666664,65.3,50.333333333333336,44.833333333333336
2011,2129,,Site 1 [Railton 1973],-64.32,44.57,-5.2,-5.1,-1,4.5,9.9,14.7,18.3,18.1,14,8.8,3.8,-2.4,143,118,127,116,104,99,95,98,98,129,160,160,31.2,37.6,38.1,38.6,43.3,45.8,47.5,51.1,46.7,42.3,32.9,26.7,6.533333333333331,34.8,-28.9,2783.1,1626.9,161,-5.2,18.3,0.7464,489.3352,655.624,0.7471,473.4474,633.6952,0.783,424.2208,541.7587,556.614,1447,0.0988,0.0657,4.466666666666667,17.033333333333335,8.866666666666667,-1.2666666666666668,115.66666666666667,97.33333333333333,129,154.33333333333334,40,48.13333333333333,40.63333333333333,30.266666666666666
2012,2130,,Site 2 [Railton 1973],-66.08,43.88,-3,-3.3,0.3,4.7,9.3,13.2,16,16.3,13.5,9.3,5,-0.4,132,107,99,101,96,93,87,89,89,109,136,143,26.1,33.7,38.2,42.9,45.9,45.4,44.9,48.4,47.6,43.7,32.1,23.9,6.741666666666666,36.8,-26.8,2669.8,1453,154,-3.3,16.3,0.8447,551.169,652.4923,0.8447,551.169,652.4923,0.8742,467.1962,534.3972,433.9222,1281,0.103,0.0679,4.766666666666667,15.166666666666666,9.266666666666667,0.5333333333333332,98.66666666666667,89.66666666666667,111.33333333333333,137,42.333333333333336,46.23333333333333,41.13333333333333,27.366666666666664
2013,2131,,Site 3 [Railton 1973],-66.07,44.12,-3.5,-3.6,0.1,4.5,9.3,13.4,16.2,16.2,13.2,9,4.7,-0.8,122,102,100,103,101,96,90,88,91,107,134,146,26.7,33.9,38,42.4,45.6,45.3,45.8,48.9,46.9,43,31.4,24.2,6.5583333333333345,36.6,-28,2637.3,1437.1,157,-3.6,16.2,0.8728,565.9688,648.4306,0.8728,565.9688,648.4306,0.8778,464.7908,529.5201,437.3669,1280,0.0953,0.0703,4.633333333333334,15.266666666666666,8.966666666666667,0.13333333333333344,101.33333333333333,91.33333333333333,110.66666666666667,134,42,46.666666666666664,40.43333333333334,27.433333333333334
2014,2133,,Site 5 [Railton 1973],-65.45,44.82,-5.9,-6.1,-1.5,3.8,9.6,14.6,17.6,17,12.7,7.8,3,-3.2,134,105,103,93,98,90,97,90,97,114,131,151,26.2,33.3,37,39.6,44.2,44.7,48.4,49.9,44.1,40.4,27.7,22.9,5.783333333333332,35.8,-32.2,2594.7,1477.7,170,-6.1,17.6,0.7585,482.1656,635.6476,0.7675,467.7895,609.5241,0.7926,409.8478,517.0889,530.3351,1303,0.1028,0.0744,3.9666666666666663,16.4,7.833333333333333,-2.0333333333333337,98,92.33333333333333,114,138.66666666666666,40.266666666666666,47.666666666666664,37.4,25.6
2015,2134,,Site 6 [Railton 1973],-65.32,44.72,-6.1,-6.3,-1.7,3.7,9.6,14.7,17.8,17.1,12.6,7.6,2.8,-3.4,138,109,111,98,98,92,99,92,99,116,136,158,26,33.3,36.8,39.6,44.1,44.9,48.2,49.9,44.1,40.5,28.1,22.5,5.7,35.4,-31.9,2587.6,1479.5,171,-6.3,17.8,0.7778,494.7134,636.0469,0.7692,468.0821,608.5113,0.7925,409.8952,517.2449,562.0759,1346,0.1025,0.0736,3.8666666666666667,16.533333333333335,7.666666666666667,-2.233333333333333,102.33333333333333,94.33333333333333,117,144,40.166666666666664,47.666666666666664,37.56666666666666,25.53333333333333
2016,2135,,Site 7 [Railton 1973],-65.03,44.73,-5.8,-5.9,-1.5,4,9.8,15,18.3,17.8,13.4,8.3,3.3,-2.8,136,110,116,100,96,92,98,97,99,121,139,158,27.9,35.1,37.2,39.5,44.1,46.3,48.8,50.9,45,41.1,29.6,23.5,6.158333333333334,35,-30.6,2711.3,1581.3,167,-5.9,18.3,0.8298,538.2302,648.6597,0.8229,512.9435,623.3729,0.8286,440.4555,531.5772,548.8976,1362,0.0999,0.072,4.1,17.03333333333333,8.333333333333334,-1.7666666666666666,104,95.66666666666667,119.66666666666667,144.33333333333334,40.26666666666667,48.666666666666664,38.56666666666666,27
2017,2136,,Site 8 [Railton 1973],-64.8,44.48,-5.1,-5.1,-0.8,4.8,10.4,15.5,19,18.5,14.1,8.9,3.8,-2.3,143,117,127,116,101,99,96,97,98,127,153,164,29.1,36.1,37.6,39.8,44.3,46.5,48.3,51.3,46.1,42.3,31.6,24.9,6.808333333333334,34.9,-28.8,2874.5,1710.5,160,-5.1,19,0.7751,515.7571,665.3657,0.7705,496.6945,644.6093,0.8167,451.6126,552.9902,555.3455,1438,0.0994,0.0668,4.8,17.666666666666668,8.933333333333334,-1.2,114.66666666666667,97.33333333333333,126,153.33333333333334,40.56666666666667,48.7,40,28.53333333333333
2018,2137,,Site 9 [Railton 1973],-63.67,44.55,-5,-5,-1.1,3.7,8.7,13.7,17.2,17.5,14.1,8.9,4,-2,138,121,123,112,117,102,100,107,100,135,155,163,35.9,40.7,38.8,37.7,42,43.8,45.9,49.7,47.1,43.1,35.5,32.2,6.225,34.6,-27.8,2653.1,1507.3,166,-5,17.5,0.8422,540.5061,641.8008,0.8368,519.2868,620.5815,0.8474,436.832,515.5211,559.4286,1473,0.0937,0.0679,3.766666666666666,16.133333333333333,9,-1,117.33333333333333,103,130,152,39.5,46.46666666666666,41.9,34.53333333333333
2019,2138,,Site 10 [Railton 1973],-63.57,44.48,-4.8,-4.8,-1.1,3.7,8.7,13.8,17.3,17.6,14.2,9.1,4.1,-1.9,139,118,123,113,116,105,101,107,99,133,153,161,36.5,41.2,38.9,37.8,41.9,43.8,45.9,49.7,47.1,43.3,35.8,32.8,6.325,34.7,-28.3,2675.1,1526.5,165,-4.8,17.6,0.8447,544.3052,644.3611,0.8397,524.0449,624.1008,0.8422,436.0318,517.7432,552.5919,1468,0.0947,0.0688,3.766666666666666,16.233333333333334,9.133333333333333,-0.8666666666666667,117.33333333333333,104.33333333333333,128.33333333333334,151,39.53333333333333,46.46666666666666,42.06666666666667,35.03333333333333
2020,2139,,Site 11 [Railton 1973],-60.32,45.93,-5,-6,-2.6,2.2,7.3,12.2,16.6,17.5,13.7,8.5,3.7,-2,145,110,120,126,103,110,89,107,110,140,152,161,31.4,37.4,35.5,35.2,42.1,47.2,49.5,51.5,43.5,38.5,27.6,24.8,5.508333333333334,32.4,-27.4,2462.2,1368.9,177,-6,17.5,0.7812,478.374,612.3506,0.7767,455.6196,586.6203,0.8124,392.013,482.537,595.1163,1473,0.0984,0.0604,2.3,15.433333333333332,8.633333333333333,-1.1,116.33333333333333,102,134,152.66666666666666,37.6,49.4,36.53333333333333,27.933333333333337
2021,2140,,Site 12 [Railton 1973],-62.53,44.92,-5.3,-5.4,-1.5,3.3,8.2,13,16.5,17,13.3,8.3,3.6,-2.5,149,115,129,121,125,121,112,128,103,131,161,169,33,37.7,35.1,36,40.6,44.5,46.8,48.9,44.1,40.4,31.1,27.6,5.708333333333332,34,-27.6,2507.6,1386,170,-5.4,17,0.7628,473.5865,620.825,0.7699,459.7117,597.075,0.8075,401.0128,496.5851,599.3625,1564,0.0953,0.0716,3.3333333333333335,15.5,8.4,-1.4,125,120.33333333333333,131.66666666666666,159.66666666666666,37.23333333333333,46.73333333333333,38.53333333333333,30.566666666666666
2022,2141,,Site 13 [Railton 1973],-62.88,45.12,-6.6,-6.6,-2,3.2,8.8,14,17.6,17.4,13,8,2.9,-3.6,131,106,114,103,105,99,101,107,93,121,145,152,33.6,38,35,36,40.8,44.9,47.2,48.7,43.3,39.8,30.5,27.6,5.508333333333334,34.5,-29.5,2554.9,1457.3,173,-6.6,17.6,0.8943,556.467,622.2319,0.889,526.6706,592.4354,0.8956,448.962,501.3057,560.7559,1377,0.0951,0.0733,3.3333333333333335,16.333333333333332,7.966666666666666,-2.433333333333333,107.33333333333333,102.33333333333333,119.66666666666667,142.66666666666666,37.266666666666666,46.93333333333334,37.86666666666667,30.566666666666666
2023,2142,,Site 14 [Railton 1973],-63.55,45.38,-7.3,-6.4,-2.5,3.9,9.9,14.5,18.1,17.6,13.2,7.7,2.6,-3.8,117,95,98,88,93,79,86,98,88,112,128,132,32.7,37.2,35.7,36.3,41.7,45.5,48,48.8,42.8,38.2,29.1,26.7,5.625,35.1,-30.6,2631.1,1529.1,171,-7.3,18.1,0.8853,555.0073,626.9062,0.8793,523.8167,595.7156,0.8774,450.8184,513.8088,494.4089,1214,0.0964,0.0708,3.766666666666667,16.733333333333334,7.833333333333333,-2.8333333333333335,93,87.66666666666667,109.33333333333333,125.66666666666667,37.9,47.43333333333334,36.7,29.5
2024,2143,,Site 16 [Railton 1973],-63.67,45.8,-7.4,-7.2,-2.6,3.6,10.2,15.2,19.1,18.3,13.6,8.2,2.6,-4.3,105,82,83,80,85,78,82,91,83,104,109,114,34.1,37.9,36.4,36.7,42.4,47,50.1,50.1,43.3,37.8,28.8,26.7,5.775,35.3,-31.8,2731.2,1634.7,170,-7.4,19.1,0.8631,548.4242,635.3799,0.8577,517.2957,603.1015,0.881,462.0204,524.4075,433.7518,1096,0.0958,0.0748,3.733333333333333,17.53333333333333,8.133333333333333,-3.033333333333333,82.66666666666667,83.66666666666667,98.66666666666667,109.33333333333333,38.5,49.06666666666666,36.63333333333333,29.866666666666664
2025,2144,,Site 17 [Railton 1973],-63.93,45.55,-8,-7.9,-3.3,2.9,9.5,14.4,18,17.2,12.6,7.2,1.6,-5.3,122,98,103,89,91,80,90,98,89,114,120,136,32.8,37.1,36.3,36,41.5,45.6,48.1,48.9,43.1,37.9,28.7,26.3,4.908333333333334,35.2,-32.6,2510.5,1455.7,179,-8,18,0.7837,482.7168,615.9155,0.7934,459.7108,579.4288,0.8331,414.7065,497.7725,542.3859,1230,0.0992,0.0732,3.033333333333333,16.53333333333333,7.133333333333334,-3.9,94.33333333333333,89.33333333333333,107.66666666666667,126,37.93333333333333,47.53333333333333,36.56666666666667,29.266666666666666
2026,2145,,Site 18 [Railton 1973],-64.47,45.4,-6.9,-7,-2.3,3.3,9.2,14.2,17.5,17.1,13,8.1,2.7,-4,122,100,102,92,99,92,96,100,94,116,124,135,32.6,37.4,37.6,37,42.6,46.6,49.2,50.6,45.5,39.7,29.8,26.4,5.408333333333334,35.6,-32,2559,1465.3,172,-7,17.5,0.8262,519.4182,628.6902,0.8178,488.3543,597.1447,0.8339,426.1818,511.0965,514.1505,1272,0.0959,0.0755,3.4,16.266666666666666,7.933333333333334,-2.733333333333333,97.66666666666667,96,111.33333333333333,127,39.06666666666666,48.8,38.333333333333336,29.6
2027,2146,,Site 19 [Railton 1973],-62.62,45.67,-6.7,-7.1,-2.3,2.9,9,14.8,18.4,17.9,13.5,8.4,3.2,-3.3,104,88,89,86,86,81,80,102,87,118,137,138,32.2,37.3,33.9,35.8,41.7,46.3,49.1,50,42.8,37.8,28.1,23.9,5.725,34.4,-30,2651.9,1553.7,172,-7.1,18.4,0.8687,543.6695,625.8484,0.8657,515.9387,595.9884,0.8817,448.7452,508.934,471.1028,1196,0.087,0.0669,3.2,17.033333333333335,8.366666666666665,-2.2666666666666666,87,87.66666666666667,114,126.33333333333333,37.13333333333333,48.46666666666667,36.23333333333333,28.066666666666666
2028,2147,,Site 20 [Railton 1973],-61.83,45.62,-6.2,-6.7,-2.6,2.7,8.4,14.1,18.3,18.2,13.7,8.6,3.5,-2.6,118,97,105,107,103,100,92,114,99,137,156,154,32.4,38,34.2,35.9,41.5,46.9,49.9,51,43.8,39.3,29.4,24.8,5.783333333333334,33.4,-28.5,2634.9,1534.2,172,-6.7,18.3,0.8962,562.9839,628.1719,0.8912,533.9697,599.1576,0.9031,458.4092,507.6073,529.669,1382,0.0854,0.0666,2.8333333333333335,16.866666666666664,8.6,-1.7666666666666668,105,102,130.66666666666666,142.66666666666666,37.2,49.26666666666667,37.5,28.866666666666664
2029,2148,,Site 21 [Railton 1973],-62.13,45.57,-7,-7.4,-2.8,2.4,8.5,14,18,17.7,13.2,8,2.9,-3.4,118,94,105,100,101,96,90,110,97,133,148,153,32.4,37.8,33.9,35.7,41.4,46.4,49.2,50.5,43.1,38.7,29,24.5,5.341666666666668,34.1,-29.8,2548.7,1471.6,177,-7.4,18,0.7568,469.2689,620.1085,0.7759,456.741,588.6334,0.815,405.1485,497.1077,542.6705,1345,0.0877,0.0669,2.7,16.566666666666666,8.033333333333333,-2.5,102,98.66666666666667,126,139.66666666666666,37,48.7,36.93333333333334,28.633333333333336
2030,2149,,Site 22 [Railton 1973],-61.12,45.87,-6.1,-7,-2.8,2.2,7.8,13.2,17.6,17.2,12.8,7.8,3.1,-2.1,143,103,122,123,97,106,89,119,112,142,177,174,31.7,37.7,34.8,35.4,41.3,47,49.9,51,43.9,39.2,28.5,24.5,5.308333333333333,33.4,-29.2,2462.8,1382.9,179,-7,17.6,0.8179,502.2719,614.0826,0.8139,475.8726,584.6877,0.8408,409.7763,487.3402,618.3967,1507,0.0949,0.0591,2.4,16,7.9,-1.7,114,104.66666666666667,143.66666666666666,164.66666666666666,37.166666666666664,49.3,37.2,28.233333333333334
2031,2150,,Site 23 [Railton 1973],-60.92,46.17,-6,-7.1,-3,2,7.9,13.3,17.6,17.4,13.1,8,3.3,-2.2,135,95,107,103,88,98,82,112,111,134,151,159,32.2,38.6,36,36.1,42.9,48.4,51.8,52.7,44.7,38.8,27.8,24,5.358333333333333,33.4,-29,2489.7,1409.8,177,-7.1,17.6,0.8211,508.787,619.6166,0.8122,479.0153,589.7728,0.8223,407.2575,495.2618,559.7311,1375,0.0982,0.0596,2.3,16.1,8.133333333333335,-1.6333333333333335,99.33333333333333,97.33333333333333,132,148.33333333333334,38.333333333333336,50.96666666666666,37.1,28
2032,2151,,Site 24 [Railton 1973],-60.97,46.27,-6.1,-7.3,-3.2,1.8,7.8,13.3,17.6,17.3,13,7.8,3.2,-2.3,133,93,104,99,85,94,81,111,112,133,147,157,32.2,38.7,36.2,36.3,43.2,48.7,52.2,53,44.8,38.6,27.5,23.5,5.241666666666667,33.7,-29.7,2465.7,1394.2,179,-7.3,17.6,0.8583,530.5924,618.2142,0.8509,500.078,587.6998,0.857,421.9432,492.3345,554.7259,1349,0.0986,0.06,2.1333333333333333,16.066666666666666,8,-1.7333333333333332,96,95.33333333333333,130.66666666666666,145.66666666666666,38.56666666666667,51.3,36.96666666666667,27.733333333333334
2033,2152,,Site 25 [Railton 1973],-60.68,46.38,-6.3,-7.3,-3.5,1.5,7.3,12.8,17.1,17.1,12.7,7.5,2.8,-2.9,152,109,120,124,93,104,86,114,118,148,161,171,31.6,38.2,36.2,35.9,43.1,48,51.2,52.4,44.1,37.9,26.8,23.2,4.9,33.2,-30.4,2374.1,1324.3,184,-7.3,17.1,0.7513,456.1592,607.1902,0.7481,429.9932,574.809,0.7685,366.9777,477.5094,654.1543,1500,0.1013,0.0573,1.7666666666666666,15.666666666666666,7.666666666666667,-2.1333333333333333,112.33333333333333,101.33333333333333,142.33333333333334,161.33333333333334,38.4,50.53333333333333,36.266666666666666,27.2
2034,2153,,Site 26 [Railton 1973],-53.03,47.35,-4.4,-5,-2.4,1.5,6.1,10.8,15.3,15.1,11.5,6.9,2.8,-1.9,153,128,127,110,96,90,82,118,115,144,136,141,25.8,29.6,29.3,29.2,33.4,35.6,41.4,40,36.9,30.8,25.8,22.2,4.691666666666666,30.9,-26.8,2111.3,1065.8,191,-5,15.3,0.7714,409.5452,530.8949,0.7638,392.4506,513.8002,0.7646,304.9163,398.8164,630.1906,1440,0.1063,0.0569,1.7333333333333332,13.733333333333334,7.066666666666666,-1.1666666666666667,111,96.66666666666667,131.66666666666666,143.33333333333334,30.633333333333336,39,31.166666666666668,24.6
